x,y,z,dt
-2.662,2.451,-0.507,10
-1.762,4.146,-3.974,9
-0.009,2.834,-5.123,10
0.488,-0.526,-0.335,10
0.095,-3.476,3.332,10
0.325,-5.516,5.975,9
1.436,-7.967,7.393,10
3.514,-12.114,7.287,10
7.584,20.513,1.398,10
10.314,10.639,-12.325,9
8.485,8.858,-15.868,10
10.17,8.896,-13.081,10
11.463,4.951,-8.58,10
8.36,2.595,-4.031,10
5.286,2.595,1.867,9
5.008,5.104,0.871,10
3.275,13.311,-0.804,10
0.057,-20.484,-3.15,10
-0.555,-14.499,-5.583,9
-0.555,-14.499,-5.583,10
