x,y,z,dt
3.179,-2.001,2.652,10
3.505,-2.039,2.173,9
4.338,-2.691,-0.248,10
6.54,-4.529,-3.409,10
9.844,-7.613,-3.198,10
12.957,-10.505,-0.967,9
14.585,-13.57,-0.047,10
13.551,-16.979,-1.101,10
10.189,-19.134,-3.849,10
7.201,-18.377,-6.789,9
5.947,-14.585,-8.341,10
5.468,-10.927,-7.671,10
4.328,-8.513,-4.999,10
2.815,-6.856,-2.221,10
1.532,-5.42,-0.44,9
0.957,-4.07,0.679,10
1.149,-3.399,0.948,10
1.8,-3.591,0.536,10
3.083,-4.644,-0.124,9
5.363,-6.426,-0.565,10
